step,t,ego_x,ego_y,ego_yaw,ego_speed,ctrl_steer,ctrl_throttle,ctrl_brake,plan_status,best_cost,timing_plan_total_ms,debug_reason,debug_expansions,debug_best_cost,debug_ms,debug_target_offset_m,debug_corridor_soft_half_width_m,debug_corridor_hard_half_width_m,debug_lane_selector_reason,debug_lane_selector_switched,debug_tracked_lead_id,debug_keep_cost,debug_pass_cost,debug_path_len_raw,debug_path_len_smoothed,traj_dt,traj_len,traj0_x,traj0_y,traj0_yaw,traj0_v,trajN_x,trajN_y,trajN_yaw,trajN_v,min_obstacle_distance_m,num_obstacles,obstacles,tracked_lead_id,tracked_lead_x,tracked_lead_y,tracked_lead_vx,tracked_lead_vy,tracked_lead_speed_mps,tracked_lead_distance_m,tracked_lead_relative_longitudinal_m,tracked_lead_relative_lateral_m,event_collision,event_collision_count,event_lane_invasion,event_lane_invasion_count
97,4.8500000000000005,-44.45849609375,85.40370178222656,-1.5467277421271965,7.18879746629987,-0.20443105697631836,0.40560126304626465,0.0,PlanStatus.OK,48.80830989384182,145.27562800140004,best_effort,24,48.80830989384182,83.4970474243164,-3.5,1.6,2.2,stay_pass_lane,False,48,41.828546750954274,-24.08851363886612,43,43,0.1,61,-44.45849609375,85.40370178222656,-1.569623839326525,8.0,-45.13618076768377,64.49004027266251,-1.756857893971464,8.0,0.8843136080162717,1,"[{""id"": 48, ""x"": -41.560569763183594, ""y"": 87.32127380371094, ""vx"": -0.0028115485329180956, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",48,-41.560569763183594,87.32127380371094,-0.0028115485329180956,-0.9993863701820374,0.9993903250035899,3.474918628539343,-1.8472743754434557,2.943235780021665,False,0,False,0
98,4.9,-44.44913101196289,85.0447769165039,-1.544092277912454,7.17436851538105,-0.2044057697057724,0.41281574964523315,0.0,PlanStatus.OK,49.223679309704934,138.70405399939045,best_effort,24,49.223679309704934,81.08925819396973,-3.5,1.6,2.2,stay_pass_lane,False,48,41.310823586071095,-24.072950361731333,43,43,0.1,61,-44.44913101196289,85.0447769165039,-1.5669883751118039,8.0,-45.157336292608306,64.17225921634942,-1.3707167929707664,8.0,1.0578235516043897,1,"[{""id"": 48, ""x"": -41.56070327758789, ""y"": 87.273681640625, ""vx"": -0.002811548998579383, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",48,-41.56070327758789,87.273681640625,-0.002811548998579383,-0.9993863701820374,0.9993903250049,3.648428572127461,-2.150986499992293,2.946911624526079,False,0,False,0
99,4.95,-44.45295333862305,84.68701171875,-1.5561079281186736,7.15003335869883,-0.20436294376850128,0.42498332262039185,0.0,PlanStatus.OK,48.810840406536926,154.90101400064304,best_effort,25,48.810840406536926,81.55989646911621,-3.5,1.6,2.2,stay_pass_lane,False,48,40.85360515918562,-24.07717608327689,55,55,0.1,61,-44.45295333862305,84.68701171875,-1.579004025318013,8.0,-45.23865213358191,57.7812742275011,-1.7662380799629183,8.0,1.2579320140385408,1,"[{""id"": 48, ""x"": -41.56083297729492, ""y"": 87.22608184814453, ""vx"": -0.0028115480672568083, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",48,-41.56083297729492,87.22608184814453,-0.0028115480672568083,-0.9993864297866821,0.9993903846066888,3.848537034561612,-2.4963171439498435,2.929101914105137,False,0,False,0
100,5.0,-44.46897888183594,84.33042907714844,-1.5750766924569264,7.148366828229803,-0.2022499293088913,0.4258165955543518,0.0,PlanStatus.OK,49.13367572737839,139.05207800053176,best_effort,20,49.13367572737839,80.5654525756836,-3.5,1.6,2.2,stay_pass_lane,False,48,40.43457119954118,-24.09971117868989,37,37,0.1,61,-44.46897888183594,84.33042907714844,-1.5979727896274618,8.0,-45.07376525957048,66.58336213990522,-1.7485074392590523,8.0,1.479768651465828,1,"[{""id"": 48, ""x"": -41.56096649169922, ""y"": 87.17848205566406, ""vx"": -0.0028115373570472, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",48,-41.56096649169922,87.17848205566406,-0.0028115373570472,-0.9993863701820374,0.9993903249721493,4.070373671988899,-2.8604742065815603,2.8957950796114673,False,0,False,0
101,5.050000000000001,-44.49440383911133,83.9742660522461,-1.598403719919094,7.154791980533937,0.012035788036882877,0.4226040244102478,0.0,PlanStatus.OK,49.15240346085318,135.2271079995262,best_effort,25,49.15240346085318,80.90448379516602,-3.5,1.6,2.2,stay_pass_lane,False,48,40.04134547971273,-24.13634443932499,43,43,0.1,61,-44.49440383911133,83.9742660522461,-1.6212867225660363,8.0,-45.0298026284637,63.30094976724019,-1.7285803265535284,8.0,1.7185210887289708,1,"[{""id"": 48, ""x"": -41.56109619140625, ""y"": 87.13088989257812, ""vx"": -0.002811543643474579, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",48,-41.56109619140625,87.13088989257812,-0.002811543643474579,-0.9993863701820374,0.9993903249898347,4.309126109252042,-3.23639166857192,2.845054796139418,False,0,False,0
102,5.1000000000000005,-44.52239227294922,83.61695861816406,-1.6156827085456915,7.185943156471354,0.18970893323421478,0.4070284366607666,0.0,PlanStatus.OK,48.83651772391626,135.53518499975326,best_effort,21,48.83651772391626,80.99937438964844,-3.5,1.6,2.2,stay_pass_lane,False,48,39.63401128469574,-24.176818066894185,37,37,0.1,61,-44.52239227294922,83.61695861816406,-1.6385657111926188,8.0,-45.228901958357255,65.89282000827033,-1.7825095713757988,8.0,1.9683353927382417,1,"[{""id"": 48, ""x"": -41.56122970581055, ""y"": 87.08329010009766, ""vx"": -0.002811544109135866, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",48,-41.56122970581055,87.08329010009766,-0.002811544109135866,-0.9993863701820374,0.9993903249911447,4.558940413261313,-3.5957113529673057,2.8026411753574982,False,0,False,0
103,5.15,-44.54072952270508,83.25840759277344,-1.6198090103386604,7.175514727456274,0.19235728681087494,0.4122426509857178,0.0,PlanStatus.OK,48.30840669063662,125.96533200121485,best_effort,23,48.30840669063662,81.97212219238281,-3.5,1.6,2.2,stay_pass_lane,False,48,39.176144965260804,-24.20280993435082,31,31,0.1,61,-44.54072952270508,83.25840759277344,-1.6426920129534872,8.0,-45.17595983623983,68.4398784631091,-1.786685021551015,8.0,2.220266862230792,1,"[{""id"": 48, ""x"": -41.561363220214844, ""y"": 87.03569030761719, ""vx"": -0.002811544807627797, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",48,-41.561363220214844,87.03569030761719,-0.002811544807627797,-0.9993863701820374,0.9993903249931098,4.8108718827538635,-3.9187149267326014,2.790727789533548,False,0,False,0
104,5.2,-44.54631423950195,82.90045928955078,-1.6092165534189793,7.155017265905312,0.19019491970539093,0.4224913716316223,0.0,PlanStatus.OK,48.65920680174965,135.24020899785683,best_effort,23,48.65920680174965,82.48329162597656,-3.5,1.6,2.2,stay_pass_lane,False,48,38.66214884801135,-24.209675798271608,37,37,0.1,61,-44.54631423950195,82.90045928955078,-1.6320995560659046,8.0,-45.13820292386752,65.1721228423931,-1.7760434162490883,8.0,2.4708065756825714,1,"[{""id"": 48, ""x"": -41.561492919921875, ""y"": 86.98809051513672, ""vx"": -0.002811553655192256, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",48,-41.561492919921875,86.98809051513672,-0.002811553655192256,-0.9993863701820374,0.9993903250180003,5.061411596205643,-4.199263992986247,2.8256095383853297,False,0,False,0
105,5.25,-44.54025650024414,82.54318237304688,-1.5917462166680594,7.15584583582902,0.19018186628818512,0.42207708954811096,0.0,PlanStatus.OK,48.149963710114655,135.02616699770442,best_effort,23,48.149963710114655,82.45396614074707,-3.5,1.6,2.2,stay_pass_lane,False,48,38.113278210604996,-24.19908078427868,37,37,0.1,61,-44.54025650024414,82.54318237304688,-1.614629219314989,8.0,-45.08835673429399,64.81901251995905,-1.4183154698659233,8.0,2.72057421659495,1,"[{""id"": 48, ""x"": -41.56162643432617, ""y"": 86.94049835205078, ""vx"": -0.0028115366585552692, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",48,-41.56162643432617,86.94049835205078,-0.0028115366585552692,-0.9993863701820374,0.9993903249701843,5.311179237118021,-4.458748435226423,2.8858598857462736,False,0,False,0
106,5.300000000000001,-44.52532196044922,82.18595886230469,-1.5699049667780471,7.163175589635337,-0.024103857576847076,0.4184122085571289,0.0,PlanStatus.OK,48.6428616970294,133.16463800219935,best_effort,22,48.6428616970294,80.94620704650879,-3.5,1.6,2.2,stay_pass_lane,False,48,37.53864304476666,-24.17517056093624,37,37,0.1,61,-44.52532196044922,82.18595886230469,-1.5928010639773968,8.0,-44.99496499219662,64.29423827611055,-1.3597748149337847,8.0,2.97158912578249,1,"[{""id"": 48, ""x"": -41.5617561340332, ""y"": 86.89289855957031, ""vx"": -0.002811542944982648, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",48,-41.5617561340332,86.89289855957031,-0.002811542944982648,-0.9993863701820374,0.9993903249878696,5.562194146305561,-4.704296223645412,2.9677602263982465,False,0,False,0
107,5.3500000000000005,-44.50836944580078,81.82756805419922,-1.5541023015017348,7.191299048505848,-0.21120072901248932,0.40435048937797546,0.0,PlanStatus.OK,47.35870644940874,260.5727750014921,best_effort,5,47.35870644940874,81.6340446472168,-3.5,1.6,2.2,stay_pass_lane,False,48,36.974436386506724,-24.14822843825845,13,13,0.1,61,-44.50836944580078,81.82756805419922,-1.5769983991785548,8.0,-45.24260807017623,75.89342675582034,-1.6235213905317047,8.0,3.2282750008690027,1,"[{""id"": 48, ""x"": -41.5618896484375, ""y"": 86.84529876708984, ""vx"": -0.0028115431778132915, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",48,-41.5618896484375,86.84529876708984,-0.0028115431778132915,-0.9993863701820374,0.9993903249885246,5.818880021392074,-4.967845208675101,3.0298314616492563,False,0,False,0
108,5.4,-44.50164031982422,81.46843719482422,-1.5514556520104141,7.177121565992846,-0.08036556839942932,0.4114392101764679,0.0,PlanStatus.OK,46.41848286689776,209.7861920010473,best_effort,2,46.41848286689776,87.35275268554688,-3.5,1.6,2.2,stay_pass_lane,False,48,36.460009997313605,-24.136618219923115,7,7,0.1,61,-44.50164031982422,81.46843719482422,-1.6005481821146428,8.0,-45.18039763179727,78.59134004408378,-2.0044068342450068,8.0,3.495648662388729,1,"[{""id"": 48, ""x"": -41.56201934814453, ""y"": 86.7977066040039, ""vx"": -0.002811533398926258, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",48,-41.56201934814453,86.7977066040039,-0.002811533398926258,-0.9993863701820374,0.9993903249610142,6.0862536829118,-5.271421993689544,3.0421364297486067,False,0,False,0
109,5.45,-44.50259780883789,81.10919952392578,-1.558457768306505,7.191034518665256,-0.08036556839942932,0.40448275208473206,0.0,PlanStatus.OK,46.521509015372864,209.0791230002651,best_effort,2,46.521509015372864,82.11040496826172,-3.5,1.6,2.2,stay_pass_lane,False,48,35.98341148653539,-24.136537719712553,7,7,0.1,61,-44.50259780883789,81.10919952392578,-1.6075502984107208,8.0,-45.20148408548986,78.23692560320319,-2.011408950541104,8.0,3.7706882056558033,1,"[{""id"": 48, ""x"": -41.56215286254883, ""y"": 86.75010681152344, ""vx"": -0.0028115399181842804, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",48,-41.56215286254883,86.75010681152344,-0.0028115399181842804,-0.9993863701820374,0.9993903249793544,6.361293226178875,-5.604197975717865,3.0098200209296597,False,0,False,0
110,5.5,-44.5079231262207,80.7492446899414,-1.5666873355490134,7.208579647648183,-0.08036556839942932,0.39571017026901245,0.0,PlanStatus.OK,46.59801695038812,221.25812400190625,best_effort,2,46.59801695038812,82.51714706420898,-3.5,1.6,2.2,stay_pass_lane,False,48,35.51524481021044,-24.143009747210314,7,7,0.1,61,-44.5079231262207,80.7492446899414,-1.6157798656532252,8.0,-45.23042304125642,77.88281949884902,-2.0196385177835765,8.0,4.051543027448675,1,"[{""id"": 48, ""x"": -41.56228256225586, ""y"": 86.70250701904297, ""vx"": -0.002811550395563245, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",48,-41.56228256225586,86.70250701904297,-0.002811550395563245,-0.9993864297866821,0.9993903846132389,6.642148047971746,-5.941108495068351,2.970077531143179,False,0,False,0
111,5.550000000000001,-44.51664352416992,80.38858032226562,-1.5769310515239485,7.222940429312526,-0.08036556839942932,0.38852977752685547,0.0,PlanStatus.OK,46.15655575769439,211.33880100023816,best_effort,2,46.15655575769439,85.53647994995117,-3.5,1.6,2.2,stay_pass_lane,False,48,35.05605060281833,-24.154568582299557,7,7,0.1,61,-44.51664352416992,80.38858032226562,-1.6260235816281652,8.0,-45.26846786423456,77.52970647666803,-2.029882233758535,8.0,4.337187750853316,1,"[{""id"": 48, ""x"": -41.562416076660156, ""y"": 86.6549072265625, ""vx"": -0.0028115331660956144, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",48,-41.562416076660156,86.6549072265625,-0.0028115331660956144,-0.9993863701820374,0.9993903249603592,6.927792771376387,-6.284332247037274,2.915729907241473,False,0,False,0
112,5.6000000000000005,-44.52939987182617,80.02723693847656,-1.5865274861959402,7.240008037038756,-0.08036556839942932,0.3799959719181061,0.0,PlanStatus.OK,46.21153973735635,225.77157400155556,best_effort,2,46.21153973735635,83.47964286804199,-3.5,1.6,2.2,stay_pass_lane,False,48,34.599742114148704,-24.172177121053238,7,7,0.1,61,-44.52939987182617,80.02723693847656,-1.6356200163001569,8.0,-45.308624168827,77.1757094533698,-2.039478668430532,8.0,4.627402233529768,1,"[{""id"": 48, ""x"": -41.56254959106445, ""y"": 86.60731506347656, ""vx"": -0.0028115478344261646, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",48,-41.56254959106445,86.60731506347656,-0.0028115478344261646,-0.9993863701820374,0.999390325001625,7.218007254052839,-6.625934027604126,2.8629751974820117,False,0,False,0
113,5.65,-44.54549026489258,79.66539001464844,-1.5973585623492925,7.249968237198475,-0.08036556839942932,0.37501588463783264,0.0,PlanStatus.OK,46.26710203578167,208.32014400002663,best_effort,2,46.26710203578167,83.19807052612305,-3.5,1.6,2.2,stay_pass_lane,False,48,34.150422535407714,-24.19478456527179,7,7,0.1,61,-44.54549026489258,79.66539001464844,-1.6464510924534992,8.0,-45.355553363559125,76.82246946008937,-2.050309744583875,8.0,4.921310983243904,1,"[{""id"": 48, ""x"": -41.562679290771484, ""y"": 86.5597152709961, ""vx"": -0.0028115601744502783, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",48,-41.562679290771484,86.5597152709961,-0.0028115601744502783,-0.9993864297866821,0.9993903846407496,7.511916003766975,-6.971114056829386,2.79865161360362,False,0,False,0
114,5.7,-44.56566619873047,79.30318450927734,-1.6072182504950383,7.262056581065752,-0.03741879761219025,0.36897170543670654,0.0,PlanStatus.OK,46.31475875699477,208.80312300141668,best_effort,2,46.31475875699477,83.39810371398926,-3.5,1.6,2.2,stay_pass_lane,False,48,33.70376071300203,-24.223518803407586,7,7,0.1,61,-44.56566619873047,79.30318450927734,-1.6300760920793143,8.0,-45.021199113585475,76.34757478823559,-1.817359706676957,8.0,5.218736451228929,1,"[{""id"": 48, ""x"": -41.56281280517578, ""y"": 86.51211547851562, ""vx"": -0.0028115445747971535, ""vy"": -0.9993862509727478, ""r"": 2.5906050205230713}]",48,-41.56281280517578,86.51211547851562,-0.0028115445747971535,-0.9993862509727478,0.9993902057836369,7.809341471752,-7.31349548852297,2.7383567995752234,False,0,False,0
115,5.75,-44.58681869506836,78.94053649902344,-1.6159905699677048,7.269029313726323,-0.03741879761219025,0.3654853403568268,0.0,PlanStatus.OK,45.79832185268095,208.0509669976891,best_effort,2,45.79832185268095,81.8636417388916,-3.5,1.6,2.2,stay_pass_lane,False,48,33.254740709654115,-24.25371601289194,7,7,0.1,61,-44.58681869506836,78.94053649902344,-1.6388484115519797,8.0,-45.06826130276384,75.98903652864766,-1.8261320261496234,8.0,5.5182916261870165,1,"[{""id"": 48, ""x"": -41.56294250488281, ""y"": 86.46452331542969, ""vx"": -0.002811562968418002, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",48,-41.56294250488281,86.46452331542969,-0.002811562968418002,-0.9993864297866821,0.9993903846486099,8.108896646710088,-7.652919457084742,2.68086340763566,False,0,False,0
116,5.800000000000001,-44.60928726196289,78.57756042480469,-1.6217584442565984,7.27666123455449,-0.03741879761219025,0.3616693913936615,0.0,PlanStatus.OK,45.81287038299442,205.9841280024557,best_effort,2,45.81287038299442,80.74021339416504,-3.5,1.6,2.2,stay_pass_lane,False,48,32.79962501866882,-24.285885935022353,7,7,0.1,61,-44.60928726196289,78.57756042480469,-1.644616285840876,8.0,-45.107745647674406,75.62888643513632,-1.831899900438506,8.0,5.819806189373539,1,"[{""id"": 48, ""x"": -41.56307601928711, ""y"": 86.41692352294922, ""vx"": -0.002811567625030875, ""vy"": -0.9993864297866821, ""r"": 2.5906050205230713}]",48,-41.56307601928711,86.41692352294922,-0.002811567625030875,-0.9993864297866821,0.9993903846617102,8.41041120989661,-7.984359536261514,2.6429187492740605,False,0,False,0
117,5.8500000000000005,-44.632957458496094,78.21449279785156,-1.6277919688642275,7.277678097287001,-0.03741879761219025,0.3611609637737274,0.0,PlanStatus.OK,45.839878882227154,219.95832199900178,best_effort,2,45.839878882227154,93.42074394226074,-3.5,1.6,2.2,stay_pass_lane,False,48,32.346671435513194,-24.319857907854324,7,7,0.1,61,-44.632957458496094,78.21449279785156,-1.6506498104484977,8.0,-45.14919756057551,75.26887992161716,-1.8379334250461496,8.0,6.122869790466249,1,"[{""id"": 48, ""x"": -41.56320571899414, ""y"": 86.36932373046875, ""vx"": -0.0028115431778132915, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",48,-41.56320571899414,86.36932373046875,-0.0028115431778132915,-0.9993863701820374,0.9993903249885246,8.71347481098932,-8.31645677972774,2.6002288192899266,False,0,False,0
118,5.9,-44.65874099731445,77.85149383544922,-1.6324346575925626,7.279396260747834,-0.03741879761219025,0.3603018820285797,0.0,PlanStatus.OK,45.88342920304426,213.08517099896562,best_effort,2,45.88342920304426,83.86015892028809,-3.5,1.6,2.2,stay_pass_lane,False,48,32.465930113284934,-24.357003387252185,7,7,0.1,61,-44.65874099731445,77.85149383544922,-1.6552924991768423,8.0,-45.18865105031021,74.90830943834347,-1.8425761137744612,8.0,6.427505095793611,1,"[{""id"": 48, ""x"": -41.56333923339844, ""y"": 86.32172393798828, ""vx"": -0.0028115492314100266, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",48,-41.56333923339844,86.32172393798828,-0.0028115492314100266,-0.9993863701820374,0.999390325005555,9.018110116316683,-8.644819398636029,2.567763157882652,False,0,False,0
119,5.95,-44.68595504760742,77.48863983154297,-1.6380037269060816,7.276744263135986,-0.03741879761219025,0.36162787675857544,0.0,PlanStatus.OK,45.44067432708534,208.07958600198617,best_effort,2,45.44067432708534,81.79664611816406,-3.5,1.6,2.2,stay_pass_lane,False,48,32.805707526110275,-24.396294495822765,7,7,0.1,61,-44.68595504760742,77.48863983154297,-1.660861568490361,8.0,-45.23224759635259,74.54845216562465,-1.8481451830880138,8.0,6.733277659031085,1,"[{""id"": 48, ""x"": -41.56346893310547, ""y"": 86.27413177490234, ""vx"": -0.00281154946424067, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",48,-41.56346893310547,86.27413177490234,-0.00281154946424067,-0.9993863701820374,0.9993903250062101,9.323882679554156,-8.975354333316256,2.5254312133794254,False,0,False,0
120,6.0,-44.7153205871582,77.12604522705078,-1.642450140662078,7.275448518092914,-0.03741879761219025,0.36227574944496155,0.0,PlanStatus.OK,45.5157189290607,207.44803100024,best_effort,2,45.5157189290607,81.84075355529785,-3.5,1.6,2.2,stay_pass_lane,False,48,33.14587872188798,-24.438811446831373,7,7,0.1,61,-44.7153205871582,77.12604522705078,-1.6653079822463586,8.0,-45.27468098345303,74.18831566041436,-1.8525915968439928,8.0,7.0401886340244975,1,"[{""id"": 48, ""x"": -41.563602447509766, ""y"": 86.22653198242188, ""vx"": -0.0028115396853536367, ""vy"": -0.9993863701820374, ""r"": 2.5906050205230713}]",48,-41.563602447509766,86.22653198242188,-0.0028115396853536367,-0.9993863701820374,0.9993903249786995,9.630793654547569,-9.302774002562268,2.4921039853355427,False,0,False,0
